	t00_mean	t08_mean	theta	prob	log2FC	length
HVO_RS00390	12.1765909427848	8.27769483080762	0.164025411789798	0.165413073745098	0.556809313541225	1031
HVO_RS01805	287.928406710713	134.83370818939	0.463035501343786	0.783899905407686	1.09452891785493	737
HVO_RS01800	3266.91143484963	4472.4068080554	-0.261694722068929	0.405597070481534	-0.453124076818443	194
HVO_RS01295	85.3991629378336	45.6185659995013	0.341412349771351	0.601385689047203	0.904600832114395	1307
HVO_RS01105	130.96732395506	35.6501766737132	0.440148946137405	0.755788986198555	1.87722577612715	410
HVO_RS00980	391.712361814862	73.8302011549154	0.720464678145481	0.950282477323467	2.40751166380586	422
HVO_RS19735	NA	NA	NA	NA	NA	253
HVO_RS19870	NA	NA	NA	NA	NA	455
HVO_RS19970	NA	NA	NA	NA	NA	1000
HVO_RS20040	NA	NA	NA	NA	NA	518
HVO_RS03945	622.108700371808	764.009169008874	-0.171709063387161	0.201614422504953	-0.296423269497117	584
HVO_RS03970	52.6466211350885	102.663421177544	-0.25082743926404	0.382074473795019	-0.9635093961002	1190
HVO_RS04250	78.6207121492976	4.65907363046566	1.09727722014652	0.970767464803073	4.07679439618926	1217
HVO_RS04680	186.401254521747	26.3113346091727	0.762295977453241	0.955706977921013	2.82465523532832	431
HVO_RS02705	230.151513778215	14.2736698936865	0.836081849040867	0.958869388722546	4.01115571367479	437
HVO_RS02765	187.231934473225	467.924390603529	-0.496508012221817	0.763677646152299	-1.32144890780174	1022
HVO_RS03020	110.018402035802	103.495823358375	0.0406205481739647	0.00589775056591724	0.0881723058011654	767
HVO_RS03045	51.6483984862555	3.39751666274882	1.00142652016725	0.961326955353126	3.92617108302769	1436
HVO_RS03505	437.052441843317	355.343229132383	0.136646306564837	0.103076716408329	0.298593189019424	494
HVO_RS03525	156.174724085848	10.2812195979632	0.924236034139993	0.952595519331972	3.92507766324231	1103
HVO_RS02300	100.911422460282	103.637935814153	-0.0148616778289187	0	-0.0384626997787113	740
HVO_RS02080	257.461403780727	357.36884349552	-0.242457700588904	0.363823672139056	-0.473057688231491	572
HVO_RS02060	213.639948653989	310.5403490448	-0.249609574241663	0.379427027645992	-0.539599289880526	1040
HVO_RS02050	170.014199715952	63.6438966235141	0.377183904180308	0.666766249640007	1.41756117331038	980
HVO_RS02405	2206.72001559148	2462.71361914047	-0.108350715033759	0.0681062357416151	-0.158345276488067	284
HVO_RS03700	2876.10366414539	2824.34490445113	0.0164520713504906	0.00148906698508466	0.0261993971811258	284
HVO_RS02975	28.4977805655561	77.8688934222728	-0.363465992813325	0.617333563359291	-1.45019755941044	1385
HVO_RS02980	905.041744657096	919.352168671323	-0.0164754070240963	8.32663522126742e-05	-0.0226332712965992	323
