	t02_mean	t24_mean	theta	prob	log2FC	length	P	locus_tag
HVO_RS00390	293.385524821423	21.5249164756492	0.797683976001854	0.969923418202976	3.76871814789726	1031	0.0300765817970243	HVO_RS00390
HVO_RS01805	784.066618387549	711.812915488896	0.0776012023472536	0.0643673412890152	0.139478128376025	737	0.935632658710985	HVO_RS01805
HVO_RS01800	7216.41605227126	10669.1071336778	-0.471210571938812	0.727147459076276	-0.564085023644347	194	0.272852540923724	HVO_RS01800
HVO_RS01295	338.783821533116	220.713842792307	0.210213682291084	0.341054133264688	0.618187865266609	1307	0.658945866735312	HVO_RS01295
HVO_RS01105	842.842615231246	162.464676383638	0.675162731162028	0.936982151198459	2.37513718392996	410	0.063017848801541	HVO_RS01105
HVO_RS00980	832.074982930323	187.774507398943	0.63930864963665	0.924533711051831	2.14771233010203	422	0.075466288948169	HVO_RS00980
HVO_RS03945	1307.83812142335	1734.07272531431	-0.261010048947796	0.442653556095433	-0.406980423747309	584	0.557346443904567	HVO_RS03945
HVO_RS03970	275.346395787163	174.568163475377	0.180713448422698	0.240183206333132	0.657457249816012	1190	0.759816793666868	HVO_RS03970
HVO_RS04250	244.192366664661	61.2075734655162	0.452896925752841	0.79917515254489	1.99623602339737	1217	0.20082484745511	HVO_RS04250
HVO_RS04680	759.985669949649	150.762595854673	0.66676575462827	0.934375413749487	2.33369367492504	431	0.0656245862505135	HVO_RS04680
HVO_RS02705	612.250241254023	76.1454275350133	0.731538569395935	0.952954699875481	3.00729212539967	437	0.0470453001245192	HVO_RS02705
HVO_RS02765	514.914385283138	457.799911024326	0.0761921020588986	0.0636015345646351	0.169615393107118	1022	0.936398465435365	HVO_RS02765
HVO_RS03020	417.349299977593	217.030815918221	0.286437586345776	0.590061805989222	0.943355447491289	767	0.409938194010778	HVO_RS03020
HVO_RS03045	194.221862835099	30.9201623271887	0.575157122487813	0.890021360763762	2.65108581035733	1436	0.109978639236238	HVO_RS03045
HVO_RS03505	816.546922086054	648.439063707687	0.152123687170787	0.162101885526579	0.332564785965804	494	0.837898114473421	HVO_RS03505
HVO_RS03525	258.340463087751	38.8217956347039	0.603788183053105	0.90753152946986	2.734334872068	1103	0.0924684705301401	HVO_RS03525
HVO_RS02300	436.376590365472	179.936666646441	0.400647758971227	0.749632981081646	1.27808450751248	740	0.250367018918354	HVO_RS02300
HVO_RS02080	714.718757488919	462.70269312636	0.294867131207192	0.609658218425513	0.627290155660081	572	0.390341781574487	HVO_RS02080
HVO_RS02060	394.235187033525	351.977435725375	0.0674606787498669	0.0593783771222985	0.163573603565715	1040	0.940621622877701	HVO_RS02060
HVO_RS02050	289.113375721005	108.325299214273	0.364727748020504	0.713469593715059	1.41626513449688	980	0.286530406284941	HVO_RS02050
HVO_RS02405	4391.01784704512	9663.48534665808	-0.933763308888848	0.97573339957954	-1.13798822410808	284	0.0242666004204601	HVO_RS02405
HVO_RS03700	5118.87415672503	11491.509660071	-0.881462458423082	0.978078106654026	-1.166669895432	284	0.0219218933459745	HVO_RS03700
