	t08_mean	t24_mean	theta	prob	log2FC	length
HVO_RS00705	38.4818134789861	51.3246952431905	-0.28786422389866	0.619501156096846	-0.415476367299841	695
HVO_RS00635	45.5973782995455	29.5647247568779	0.465955160829025	0.891386801124451	0.625074030625555	863
HVO_RS00570	62.165981585823	27.2217260074764	0.902728100136566	0.984343117755985	1.191366781403	1949
HVO_RS00350	35.6511655225443	58.3312958039644	-0.373053236852425	0.743493724884388	-0.710320880721676	530
HVO_RS00090	57.8388955068065	31.1431285590704	0.637461295442754	0.929767957785488	0.893126121654262	653
HVO_RS01720	18.0194650600881	62.0749068995835	-1.65072086391234	0.999962228182808	-1.78445400982324	524
HVO_RS01710	3.41546685059101	5.95854789651054	-0.489000898825696	0.871052500109539	-0.802877997505051	2303
HVO_RS01330	10.1453809193419	9.69451617711685	0.0467522878318108	0.0513667151082229	0.0655822288045231	1706
HVO_RS00950	4627.57125581691	2332.34927765994	2.40904200721086	1	0.988471351565249	371
HVO_RS00945	394.586626872642	255.611107878057	0.571244704911319	0.92583588955572	0.626391530171921	311
HVO_RS00895	9.69425019659771	20.6172722624065	-0.87064144716494	0.980016337826239	-1.08865224943567	974
HVO_RS00770	34.4899213484243	155.808233395182	-1.01075778156643	0.991929363567327	-2.17552472797807	548
HVO_RS00755	2358.10620468317	1036.62998589481	1.67259324603717	0.999940280247039	1.18572766475825	413
HVO_RS19935	847.89286687626	326.945134447073	1.50296085074429	0.998206551965399	1.37483343516716	245
HVO_RS03435	1033.77240033929	484.5952331622	1.08410415369532	0.990762230931284	1.09306647227717	434
HVO_RS04090	189.533634425379	225.741658492889	-0.220242949822947	0.457291613361112	-0.252218788701209	872
HVO_RS04280	91.9211036700797	84.7637314939602	0.0808756449715833	0.121686699788158	0.116949020255506	599
HVO_RS04545	48.9498163355509	41.8759752632317	0.14783065110362	0.317447836303754	0.225180656463795	611
HVO_RS04675	1462.58744096373	1105.22318571045	0.738795090559397	0.965698733886632	0.404185146089782	368
HVO_RS02480	85.0084076287333	85.3316601825364	-0.00415154099782878	0.00161469688199445	-0.00547558096150069	611
HVO_RS02940	286.599014914349	177.367799091515	0.579901768810962	0.925926155323178	0.692289536960641	527
HVO_RS03305	18.9556283202636	25.7609958844123	-0.302310821347596	0.646831576231828	-0.442562088956847	581
HVO_RS01920	2334.37059755647	4630.72749252698	-2.4767319803267	1	-0.988205243221088	449
HVO_RS02130	24.9217770006667	21.1457116968876	0.194049624604603	0.454356563695252	0.23704182302397	821
HVO_RS19745	163.390507827132	84.650693366133	0.821088087388724	0.977453648356577	0.948730382272191	626
HVO_RS02045	541.900914928645	778.853718021278	-0.624905332359564	0.910792843084947	-0.523323308129088	302
HVO_RS02040	1040.22226671418	940.38008378454	0.183728746185853	0.425392792551408	0.145575935580331	425
HVO_RS01975	953.920726542474	513.468373703955	1.31100101233507	0.987341496717178	0.893593960559611	683
HVO_RS01970	631.123968652804	867.61951005455	-0.471494506317695	0.856440964454753	-0.459139080375683	167
HVO_RS01960	199.175390088798	674.835372783746	-1.54020777011515	0.997546530636821	-1.76049619675374	395
HVO_RS01955	38.0050833975448	27.4477960510977	0.369798821447623	0.806906812536912	0.469502088981352	704
HVO_RS03500	680.627528548311	434.785522902768	0.637823046727388	0.929849327108181	0.646561599884442	296
HVO_RS02535	78.0975480801128	36.7312204531245	0.800044274873784	0.975061326444363	1.08827042209295	1169
HVO_RS03835	102.57392460734	81.1711573788673	0.268658112851509	0.634959556285783	0.337624939548877	1166
HVO_RS03085	1360.19895131617	1174.25869571638	0.378722370245095	0.81763827579205	0.212067407428022	317
HVO_RS03550	49.4089107071803	37.3231098308463	0.297541553101332	0.693794251939294	0.404702050552298	1019
HVO_RS02965	294.643076482857	664.921951701016	-0.982472782054515	0.988802485642477	-1.17421664135949	374
HVO_RS19945	41.0932322081109	43.4682657915984	-0.0573210119168087	0.0284327892583052	-0.0810617282068194	881
HVO_RS02380	334.742489090929	288.701566594709	0.193463238345146	0.452741128684432	0.213472748748121	1166
HVO_RS03005	55.3841931369613	44.6602353603409	0.134782457909246	0.276791502477808	0.310483430061143	1166
