	X04_mean	X08_mean	theta	prob	log2FC	length	P	ncbi_id
lcl|NC_013967.1_cds_WP_004044952.1_3964	1044.98808039211	1112.45820400305	-0.2788268410125	0.627196815887183	-0.090264647456442	641	0.372803184112817	lcl|NC_013967.1_cds_WP_004044952.1_3964
lcl|NC_013967.1_cds_WP_004044951.1_3963	976.795775754032	1287.28769081559	-0.972495052378433	0.904347990057438	-0.398205645399798	392	0.0956520099425622	lcl|NC_013967.1_cds_WP_004044951.1_3963
lcl|NC_013967.1_cds_WP_013035500.1_3962	45.0039774204879	45.5527038629792	-0.0110094317988626	6.97005038432508e-05	-0.0174841788679189	992	0.999930299496157	lcl|NC_013967.1_cds_WP_013035500.1_3962
lcl|NC_013967.1_cds_WP_004044943.1_3961	30.2258340980112	28.8760518636098	0.0362459899805782	0.010074791924673	0.0659086516410228	2576	0.989925208075327	lcl|NC_013967.1_cds_WP_004044943.1_3961
lcl|NC_013967.1_cds_WP_004044927.1_3959	79.8790513179536	85.0329538213763	-0.0611022459045474	0.0427840249630006	-0.0902048554621068	605	0.957215975036999	lcl|NC_013967.1_cds_WP_004044927.1_3959
lcl|NC_013967.1_cds_WP_004044925.1_3958	1149.05461645182	829.967737302612	1.57795942820721	0.993438480924947	0.469320211389266	914	0.00656151907505276	lcl|NC_013967.1_cds_WP_004044925.1_3958
lcl|NC_013967.1_cds_WP_004044915.1_3954	586.122348724153	539.714525801997	0.177504772030342	0.390658190163132	0.119005331721868	275	0.609341809836868	lcl|NC_013967.1_cds_WP_004044915.1_3954
lcl|NC_013967.1_cds_WP_004044914.1_3953	7.23257400174163	3.49480665068685	0.453743546141816	0.755225303493978	1.04929653843356	980	0.244774696506022	lcl|NC_013967.1_cds_WP_004044914.1_3953
lcl|NC_013967.1_cds_WP_004044911.1_3952	4.94094338101803	5.79303112439002	-0.0899712391754594	0.116722558903877	-0.229531892411104	923	0.883277441096123	lcl|NC_013967.1_cds_WP_004044911.1_3952
lcl|NC_013967.1_cds_WP_013035280.1_3947	7.83896348645033	9.47260808214513	-0.0972197135691153	0.138004352690557	-0.2730987905464	1160	0.861995647309443	lcl|NC_013967.1_cds_WP_013035280.1_3947
lcl|NC_013967.1_cds_WP_004044900.1_3946	69797.7169565669	45609.6626985243	1.30285714196447	0.978582486320234	0.613840346541087	389	0.0214175136797664	lcl|NC_013967.1_cds_WP_004044900.1_3946
lcl|NC_013967.1_cds_3945	5.65260184079761	6.55925732694486	-0.068524579426332	0.0594170610611439	-0.214617394988664	909	0.940582938938856	lcl|NC_013967.1_cds_3945
lcl|NC_013967.1_cds_WP_004044895.1_3943	259.112902168801	175.024060688761	0.452618356327955	0.754626804893347	0.566027590252703	368	0.245373195106653	lcl|NC_013967.1_cds_WP_004044895.1_3943
lcl|NC_013967.1_cds_WP_004044893.1_3942	110.431864860829	64.3873737060399	0.366431594355849	0.713518578248837	0.778306808265915	251	0.286481421751163	lcl|NC_013967.1_cds_WP_004044893.1_3942
lcl|NC_013967.1_cds_WP_004044889.1_3940	8.17744900367432	9.77235079767732	-0.120124156123536	0.209554410838482	-0.257054795519215	1364	0.790445589161518	lcl|NC_013967.1_cds_WP_004044889.1_3940
lcl|NC_013967.1_cds_WP_004044886.1_3938	70.7352912179356	22.2469151535197	0.530703983764766	0.787741214600754	1.66882488331102	188	0.212258785399246	lcl|NC_013967.1_cds_WP_004044886.1_3938
lcl|NC_013967.1_cds_3937	358.390482185083	393.769924045191	-0.143595516937997	0.286970373492069	-0.135820599008118	318	0.713029626507931	lcl|NC_013967.1_cds_3937
lcl|NC_013967.1_cds_WP_004044873.1_3936	16.2616157501026	15.6647197099121	0.026371573565383	0.00419619630624479	0.0539516546741364	593	0.995803803693755	lcl|NC_013967.1_cds_WP_004044873.1_3936
lcl|NC_013967.1_cds_WP_004044866.1_3932	1534.02826707789	1405.25213781518	0.327807081108846	0.677080630066441	0.126496057502049	203	0.322919369933559	lcl|NC_013967.1_cds_WP_004044866.1_3932
lcl|NC_013967.1_cds_WP_004044864.1_3931	102.420825421524	88.3771877803496	0.154210388167438	0.324615550673451	0.212763161653433	680	0.675384449326549	lcl|NC_013967.1_cds_WP_004044864.1_3931
lcl|NC_013967.1_cds_WP_004044862.1_3930	24.8983591272853	37.9770841472272	-0.147033347492862	0.298265369205325	-0.609078472950659	233	0.701734630794675	lcl|NC_013967.1_cds_WP_004044862.1_3930
lcl|NC_013967.1_cds_WP_004044860.1_3929	1.14030362354786	2.58483812654574	-0.412594334321676	0.746391095938134	-1.1806559202277	1325	0.253608904061866	lcl|NC_013967.1_cds_WP_004044860.1_3929
lcl|NC_013967.1_cds_WP_004044859.1_3928	236.022620733925	238.478525338936	-0.0154192584634443	9.37556963176434e-08	-0.0149342232898132	296	0.999999906244304	lcl|NC_013967.1_cds_WP_004044859.1_3928
lcl|NC_013967.1_cds_WP_004044857.1_3927	25.2239791105451	23.286549550443	0.0579609286966994	0.0435656403654197	0.115298994143499	965	0.95643435963458	lcl|NC_013967.1_cds_WP_004044857.1_3927
lcl|NC_013967.1_cds_WP_004044855.1_3926	23.1485821894282	36.5201059480655	-0.358110434114553	0.73282334013941	-0.657767117095895	1823	0.26717665986059	lcl|NC_013967.1_cds_WP_004044855.1_3926
lcl|NC_013967.1_cds_WP_004044843.1_3923	0.508264739913122	41.9707093085411	-2.75121138570876	1	-6.36765888537112	209	0	lcl|NC_013967.1_cds_WP_004044843.1_3923
lcl|NC_013967.1_cds_WP_004044837.1_3919	1.9854233073473	2.68138379486025	-0.111871465303207	0.183076983785465	-0.43353109784246	1259	0.816923016214535	lcl|NC_013967.1_cds_WP_004044837.1_3919
lcl|NC_013967.1_cds_WP_049914907.1_3918	11.1475996388723	21.0528859641204	-0.310908790547561	0.674522551974897	-0.917284919121025	584	0.325477448025103	lcl|NC_013967.1_cds_WP_049914907.1_3918
lcl|NC_013967.1_cds_WP_004044834.1_3916	44.9479341730902	56.2435439874162	-0.198074417644692	0.456362587341145	-0.323432693223032	665	0.543637412658855	lcl|NC_013967.1_cds_WP_004044834.1_3916
lcl|NC_013967.1_cds_WP_004044830.1_3913	1558.21503720697	1073.10770376656	0.360955224682382	0.708438154259963	0.538099461111481	191	0.291561845740037	lcl|NC_013967.1_cds_WP_004044830.1_3913
lcl|NC_013967.1_cds_WP_004044828.1_3912	35.2649467903564	44.4771440215373	-0.149625927848133	0.30673725556736	-0.334829289411355	416	0.69326274443264	lcl|NC_013967.1_cds_WP_004044828.1_3912
lcl|NC_013967.1_cds_WP_004044826.1_3911	103.681184354294	56.0173655681212	0.512994786249772	0.787676257550317	0.888208061550005	212	0.212323742449683	lcl|NC_013967.1_cds_WP_004044826.1_3911
lcl|NC_013967.1_cds_WP_004044823.1_3909	42.8163540941223	54.8848702138021	-0.205455688764272	0.477617251387349	-0.358246552536492	1565	0.522382748612651	lcl|NC_013967.1_cds_WP_004044823.1_3909
lcl|NC_013967.1_cds_WP_004044820.1_3908	38.148988204744	37.1958788875101	0.0200416905245025	0.0024781181937098	0.0365020071337099	983	0.99752188180629	lcl|NC_013967.1_cds_WP_004044820.1_3908
lcl|NC_013967.1_cds_WP_004044818.1_3907	87.5609427741885	90.4927189464135	-0.0355661615639497	0.00638658327458108	-0.0475142292813985	1106	0.993613416725419	lcl|NC_013967.1_cds_WP_004044818.1_3907
lcl|NC_013967.1_cds_WP_004044808.1_3904	51.7793972039595	36.163263694097	0.283203752572971	0.613474456153015	0.51785328478665	650	0.386525543846985	lcl|NC_013967.1_cds_WP_004044808.1_3904
lcl|NC_013967.1_cds_WP_004044805.1_3902	2.48030596764196	1.47483150886579	0.240967857803673	0.544730485501054	0.749967956598647	1019	0.455269514498946	lcl|NC_013967.1_cds_WP_004044805.1_3902
lcl|NC_013967.1_cds_WP_004044803.1_3901	11.8262450964424	10.8386716351502	0.066555010703842	0.0644801526333475	0.125804128227083	1589	0.935519847366653	lcl|NC_013967.1_cds_WP_004044803.1_3901
lcl|NC_013967.1_cds_WP_004044797.1_3898	26.3732584155543	27.4830039039129	-0.0320626565985764	0.00411886087660263	-0.0594638727923013	1499	0.995881139123397	lcl|NC_013967.1_cds_WP_004044797.1_3898
