Row.names	de00	de02	de04	de08	de24
lcl|NC_013964.1_cds_237	0.195987627860104	-0.259750195917696	-0.27420901237541	-0.308915970798962	-0.224348800557416
lcl|NC_013964.1_cds_277	-1.28759357262687	-0.450222623368388	-6.49596101672002	1.06139946428954	0.251526600444078
lcl|NC_013964.1_cds_355	-0.219982467425817	1.02298848889816	1.67227211184159	1.58382537493431	0.24037382066199
lcl|NC_013964.1_cds_356	0.810952323728254	2.23482365962598	1.85840961371581	2.00452224235157	1.56805047897374
lcl|NC_013964.1_cds_373	6.58997354435013	6.56743872333636	6.72043734309263	NA	7.39393498178731
lcl|NC_013964.1_cds_WP_004041006.1_235	-0.169379469220279	-0.50189281431343	-1.50074615725403	-2.1914692585435	-2.77060209732453
lcl|NC_013964.1_cds_WP_004041008.1_233	-0.198898018779413	-1.82575470196168	-1.89186352129462	-2.04421362249799	-1.9775795400965
lcl|NC_013964.1_cds_WP_004041009.1_232	1.13927558736948	0.029575815833821	0.682691756845434	1.06136696914579	1.13383959185637
lcl|NC_013964.1_cds_WP_004041010.1_231	0.929713047859532	0.897347113194614	1.73430741447809	1.37295718594713	1.57354123323767
lcl|NC_013964.1_cds_WP_004041011.1_230	0.491665787422662	2.81498937426914	2.99590181259911	2.3039222709424	1.73582730953555
lcl|NC_013964.1_cds_WP_004041012.1_229	0.221114308447616	2.61233539194888	4.15477280259074	4.48969821529045	4.48301316701843
lcl|NC_013964.1_cds_WP_004041014.1_227	-0.447814978870139	-1.1893663883268	-1.07757166954017	-0.482556062555447	-0.84149626604117
lcl|NC_013964.1_cds_WP_004041015.1_226	NA	-0.475231674650762	-0.0650407362820577	0.861818348645685	0.486838684639569
lcl|NC_013964.1_cds_WP_004041017.1_224	NA	NA	NA	0.399720337249849	NA
lcl|NC_013964.1_cds_WP_004041021.1_220	-0.426439843596654	-0.00396626419295655	0.279577447295546	0.419263825266934	0.214390510216433
lcl|NC_013964.1_cds_WP_004041022.1_219	-0.498036582614649	-0.530867125742326	-0.21657522875198	0.130522668802912	-0.0201139204525603
lcl|NC_013964.1_cds_WP_004041023.1_218	-0.918691039582198	-0.867858919023716	-0.290736765678995	-0.630488835457908	-0.912495720829515
lcl|NC_013964.1_cds_WP_004041024.1_217	-0.858039179699538	-1.94694188716662	-1.73731306151455	-1.71027821895559	-0.962741884958944
lcl|NC_013964.1_cds_WP_004041025.1_216	0.304526209086962	1.59305088649568	2.03270646538643	1.37310200645132	1.02213911369821
lcl|NC_013964.1_cds_WP_004041026.1_215	-0.719645336599432	0.0496320122530198	0.524431156219814	0.439221698378052	0.867782244584924
lcl|NC_013964.1_cds_WP_004041027.1_214	NA	NA	5.73490728574635	5.07018856765161	5.20998028808559
lcl|NC_013964.1_cds_WP_004041028.1_213	-1.16783726064778	-4.10530212353832	-1.6518502881324	-0.644877713983287	-0.102583428767034
lcl|NC_013964.1_cds_WP_004041029.1_212	0.704716471829321	0.7183729887299	1.19337073352946	1.43383696739028	1.78167740462136
lcl|NC_013964.1_cds_WP_004041037.1_204	0.12961270754772	-1.48623126447359	-2.3578203345256	-1.30682931990612	-3.01646685436684
lcl|NC_013964.1_cds_WP_004041038.1_203	0.837821753104689	1.55068155052822	1.27478230618895	1.34009963719369	1.5582547962456
lcl|NC_013964.1_cds_WP_004041039.1_202	0.620578096369814	0.0823836736087864	-0.239608568924043	-0.182154056234958	-0.239776606818157
lcl|NC_013964.1_cds_WP_004041041.1_200	0.249455386541236	0.991800742490478	1.37109529092252	0.908886048693567	1.10867412141311
lcl|NC_013964.1_cds_WP_004041042.1_199	-0.931818702675051	-0.225550853496733	0.21664698033378	0.105674685773369	0.38769914324929
lcl|NC_013964.1_cds_WP_004041043.1_198	-0.41892515146289	1.32114385090689	2.12306387909038	2.35745412235743	0.825558887001663
lcl|NC_013964.1_cds_WP_004041044.1_197	-0.115478210808838	0.141337410903603	0.858864397326801	0.596566428037441	1.24538407915671
lcl|NC_013964.1_cds_WP_004041045.1_196	NA	NA	0.866871210627468	1.92545983103884	1.66238607639393
lcl|NC_013964.1_cds_WP_004041046.1_195	-0.216407173659301	0.780847579016411	0.146139267517681	1.46564437490423	1.54500257953817
lcl|NC_013964.1_cds_WP_004041049.1_192	NA	2.04520660063661	2.24102777816811	1.39281263564217	2.07720371777122
lcl|NC_013964.1_cds_WP_004041050.1_191	1.38537918936463	-0.0979498579737358	1.00852953310298	2.01661804508679	0.389160865054479
lcl|NC_013964.1_cds_WP_004041051.1_190	0.621267753934476	0.529213509886402	1.69861694426434	1.50544867394413	1.47292450924601
lcl|NC_013964.1_cds_WP_004041052.1_189	1.02692375383202	NA	NA	NA	0.768312658177307
lcl|NC_013964.1_cds_WP_004041054.1_187	-0.115478210808838	-0.398869412213873	-0.320460538598624	-0.901328818890491	-0.33741443941403
